λ,espec_0,espec_1,espec_2,espec_3,espec_4,espec_5,espec_6,espec_7,espec_8,espec_9
0.8797065124058224,-0.036268560637145175,210.44420005896126,1529.5411938653003,-7277.947201588294,10498.935519114113,35968.24198780897,-97893.07296244064,-381508.5566245523,-305392.6042181441,-1048476.0574580106
0.8805964311782796,-0.03615840693578213,217.99428948921874,1536.9112154763632,-6988.126964525251,11220.469897283647,51328.296551783955,-105745.10175389166,-389707.7485258069,-218912.77905345123,-1098963.96815129
0.8814872502003204,-0.0360036371389381,213.3352471974297,1706.0966308310747,-7068.940592181117,10553.405262734957,55416.08665225304,-104346.21891681143,-355841.67476869974,-160295.9894110971,-1011119.1698155324
0.8823789703826452,-0.03582591413945371,200.55460999302065,1985.2075646297226,-7575.818415914351,8877.590797092857,53440.68549443673,-95801.35589178915,-298970.9969256708,-114684.89766330435,-897486.6751503097
0.8832715926368757,-0.035584444688831346,171.2739523376417,2449.4172679109743,-8341.19673154874,5376.580546805305,32265.446242062728,-71285.47468432912,-186582.05009136855,-113407.7548300177,-520573.2711933327
0.8841651178755555,-0.035368245320149864,148.99541657265235,2892.8028668447737,-9432.328620069897,2501.4256143431367,20010.58841319514,-48645.84978856801,-120309.50267742996,-154891.5355276563,-312177.2804759677
0.8850595470121517,-0.0351453319152054,122.37776111411992,3212.06136719527,-9930.680817275008,-624.6948002672445,336.6511622009758,-35750.656472524,-25873.92905538106,-162788.991821256,11173.450676843104
0.8859548809610552,-0.03494662492362436,104.19107926852494,3478.3736149910133,-10381.972240741228,-2867.926229114508,-14464.033109651706,-22717.431895351758,28489.435712154085,-210051.23772253556,257291.60451912356
0.8868511206375822,-0.03483965294452616,108.32982651628873,3378.754439952048,-10107.401669444995,-2469.1530747705165,-9758.63589906329,-35763.80245168297,-6950.329764420094,-233571.45692388227,204522.91668640205
0.8877482669579745,-0.0347029783572433,104.79287840198616,3280.5465855362645,-9288.013348499086,-2780.287155452354,-18593.773545834512,-46413.79929941007,29259.682678644906,-208039.65834452072,384946.9847927898
0.888646320839401,-0.034705468899724416,138.96596572701225,2807.0667497374807,-8028.616479927087,1059.6194876243467,5735.328547612431,-78415.45793988401,-101216.80315259055,-208237.33192417747,42042.49004984189
0.8895452831999584,-0.03468109505675676,165.38277266325903,2340.3625186793465,-6463.161405583346,4160.5236399713,20114.86414341779,-109125.59307600572,-169726.67823598668,-157698.92160386973,-124520.38470512143
0.8904451549586718,-0.034661452672887456,193.89230145842072,1865.0133855767208,-4638.5181786430785,7497.87554105254,32509.682017222844,-137023.70010762938,-223729.56536661045,-85144.9657903091,-254384.94715165326
0.8913459370354965,-0.03464608988378829,223.852727924325,1410.691168873677,-3105.872964661464,10917.225822988185,48699.40851904814,-161481.54525325226,-301931.6417427498,-35466.34772215142,-435860.83845835977
0.8922476303513185,-0.03457308944235692,239.21817855750106,1125.7675030725577,-1687.0925956693115,12754.625779202774,50437.232067712765,-175158.58563686942,-292744.1772544802,46497.85343967503,-392067.2857130395
0.8931502358279545,-0.034497734338973345,253.92332406583552,908.0257044792544,-766.6438002217504,14362.131072459246,57288.80218538438,-183842.12707125384,-329352.06105669565,72555.04810492165,-429892.447930588
0.8940537543881549,-0.03437273115531796,257.15526539201534,884.1446040532128,-458.4362542162427,14615.063405214436,58621.63571180511,-182354.92933367952,-323990.7863520604,83919.90717457891,-366120.29394436517
0.8949581869556028,-0.0342242654001333,254.43871201407933,969.1415078514756,-631.1116665369864,14164.885315655558,60451.712416806186,-177952.4778540869,-318134.7542658027,69893.45767885773,-333909.5149243912
0.8958635344549158,-0.03402731374407144,241.79987003970928,1234.521125546733,-1422.2025791650472,12432.089940192389,59798.918545859204,-161720.3758331546,-287390.32890260714,35271.52611306351,-203430.63567810823
0.8967697978116471,-0.033816378967530966,226.06083635893432,1594.8470789879332,-2697.0941255551515,10347.674913109107,62049.397470465985,-146449.33966027905,-253848.63096839853,-23825.779842325686,-149522.2357782122
0.897676977952286,-0.03355403289994502,199.49544210602303,2069.9268883759987,-4295.649961772366,6904.10493597999,57717.22699997159,-114238.42176740039,-177972.84567478226,-57069.053330275085,73492.48806962074
0.8985850758042586,-0.03326708880878612,168.8051029012237,2643.482994558617,-6144.484221087686,2943.7727947190183,52771.959354911116,-80277.06623285405,-75007.79819898409,-94451.8050079188,349899.25892621133
0.8994940922959307,-0.03302902486482529,146.8402818973865,3060.0085238867473,-7819.043220623192,-5.146529409427933,52527.69969070115,-47659.079573786024,-28543.079702531773,-145417.69307404233,462178.36408083176
0.9004040283566053,-0.03275670294308365,118.34346335555593,3517.831693286725,-9295.429424659664,-3693.228151510615,44369.94037153728,-8101.99696962921,77737.0836758051,-137061.89501702026,772596.4014848104
0.9013148849165269,-0.03261339768197818,114.76876028111978,3607.0016114173695,-9953.94751310394,-4319.12358064059,49599.55310664832,3787.957101362932,57236.749920894064,-177874.5697324207,686819.4635973491
0.9022266629068805,-0.03247494721151743,111.69986951774405,3631.7757857992883,-10320.970330952583,-4907.4000322932,50424.72494134107,25938.222202882243,52811.070860451066,-156883.96680436988,668907.0958805557
0.9031393632597928,-0.03240335560013556,122.45546139463553,3405.2803502840447,-9328.982997227638,-3476.10558606373,52216.56145507221,10763.855142520171,42169.633518430834,-88617.9489262974,579765.2114164166
0.9040529869083342,-0.032410858952468646,147.98931160117777,2945.6459594378234,-7996.843970284369,-290.22293258738597,61241.81897398387,-11618.283005535477,-54282.77049508654,-44162.48118315964,237886.86145684018
0.9049675347865186,-0.032390578416684565,168.86514304053256,2536.7039960644215,-6166.026454558212,2478.6206745425325,61397.389870082385,-33710.320342026826,-65923.36929441948,109181.05070170226,101490.14395755815
0.9058830078293043,-0.03241283690815573,198.04067351599696,1968.3664507854219,-3961.682468258459,6347.374411397578,64442.93534275238,-70645.92410293485,-123027.29017570522,221864.1272972062,-157026.93344476115
0.9067994069725966,-0.03238575325382108,217.27426615063615,1549.5226467979003,-2166.8937953608006,8939.443197299906,60235.92721148717,-85114.85708162971,-122985.31107867396,392321.3303764674,-257250.6389515928
0.9077167331532464,-0.032347194978681146,235.40744593896767,1146.4254492841617,-185.553788476307,11402.350286997911,54028.807659795784,-105101.78414971434,-109054.93361392799,521068.20833391836,-277734.87708880374
0.9086349873090527,-0.03228885381975258,248.83746874641395,780.8217900713146,1141.0900153986531,13216.000278004845,47278.65456871697,-113071.64925133149,-120979.30979476206,577823.5370625327,-324530.7229703244
0.9095541703787634,-0.032204934491301754,256.9558408237974,543.3635120525208,2241.9408174334612,14271.786626060535,39120.794921969835,-112852.59002481154,-108309.2077222268,621974.9710639891,-282894.153730211
0.9104742833020758,-0.03210916859107863,263.39861627563,339.9902981857103,2976.6541604580325,14998.180538385377,32920.31359138828,-110280.1559768661,-121981.39995962409,562251.2488838282,-251246.9872882045
0.911395327019638,-0.032001550433658266,266.48272229674535,225.20206707162492,3417.1776228729304,15282.627708166769,27525.267521224127,-102467.67501912548,-126456.10076366733,504578.2202868082,-215152.51071047707
0.9123173024730497,-0.03188445372190015,267.86616421046676,181.9429171321703,3631.4549849457267,15239.12719605681,24843.102701394044,-94846.40541152288,-138016.41343467057,392993.138280259,-171372.2849822276
0.9132402106048625,-0.031758575823807006,267.84003443773696,183.46016351246524,3578.714398201616,15043.013248979396,23951.722167148277,-85809.8307180886,-141937.10470877518,292301.4149968361,-150130.56360465684
0.9141640523585828,-0.031625023215551315,265.2817875731133,272.2290819802373,3264.374567210733,14510.341943746285,25984.813690731553,-76345.92629525923,-141872.96485438792,201711.3879689718,-150978.6585456189
0.9150888286786699,-0.03147796421992976,260.63763601803623,400.57686301420273,2675.8541560025947,13711.749955894991,30476.068189914487,-68823.19642606846,-132831.66376247647,132365.74451643325,-161208.00901470604
0.9160145405105397,-0.031305273457150826,251.84793591458666,642.738396663784,1727.7005475177048,12389.630520741428,36095.02061695473,-56511.00615503634,-100486.3385629362,89856.38767856335,-141808.31290136918
0.9169411888005637,-0.031121227151823982,240.58067947600642,931.7425503956513,432.4139339753935,10749.725349106171,45121.22484813493,-45607.00546765908,-73184.58677368354,57490.312814367375,-165569.36501049082
0.9178687744960716,-0.030891941816121555,222.30706725745947,1331.3534792159753,-1146.4061251618791,8207.56773663779,52248.05022672009,-27135.346582058195,3837.3160493186433,70818.32986300818,-58803.226217577896
0.9187972985453507,-0.030646872337231082,201.23451783833139,1821.5869112730877,-3107.822696341695,5290.674915281498,61512.37435552701,-5512.467786790912,79192.78846784247,80678.14700764648,27067.929649531532
0.919726761897648,-0.03038823224581906,177.13287549251854,2261.3680298153613,-4956.971224001242,2018.8158614387598,68570.25065347577,17316.121859639195,179450.55723123797,130413.27837387836,176891.17692427742
0.9206571655031704,-0.030071128101092838,144.2459551340113,2855.4485118891425,-6994.8781437409025,-2404.9522543309536,70399.78651455368,51706.66389022324,349266.13570916967,220559.64733426474,545403.2938818694
0.9215885103130864,-0.02988356537391242,131.34652689821817,3130.467413274325,-8387.488862597702,-4194.96708792214,77985.39258524442,64610.07802009417,398918.6449842042,242704.88433843065,505388.1481194557
0.9225207972795264,-0.0296662755586815,113.50374357775434,3369.0800201622837,-9444.344522299547,-6598.209612146972,78844.50011723276,84023.93613713767,497506.3898919194,312035.82630852045,660071.5491981797
0.9234540273555844,-0.029547832058352534,111.76493231086204,3356.12927295355,-9602.973927415645,-6833.148549691734,79827.21898794027,81920.9264774284,529587.3428306069,339164.7568787871,582970.0487099162
0.9243882014953182,-0.02951675783747662,123.79401114885952,3078.731935774231,-9071.496553762143,-5263.049024635489,82012.93341997276,67441.99001488315,483223.76432448,326216.45888456673,295206.57851904636
0.9253233206537507,-0.02945630363227568,132.64639698187847,2796.326942070766,-7907.501121726937,-4065.854361031299,75039.4575498079,53890.210711843996,486007.05871291755,343425.4879954041,265485.8842079547
0.9262593857868711,-0.02953114910202187,163.35228189437353,2206.6532610925296,-5957.224620264037,12.738610396419407,72874.38320087986,14636.44435760394,374576.9182888961,285792.22039705294,-171063.45432636517
0.927196397851636,-0.029538513667540435,185.79199940497247,1768.6088716868235,-4165.193519459465,2865.011258515204,65430.98311716751,-2914.328720575054,278413.5875168882,224315.632201718,-292377.75933513884
0.928134357805969,-0.02953707923003596,208.25044548561104,1279.0261944605718,-2011.6084091052246,5755.8988967581345,54013.38513532845,-25264.09403439713,208752.06249744297,184658.3723112137,-341265.2677671862
0.9290732666087641,-0.02951101426558122,226.9396146495683,894.7290866784924,-290.61662621546503,8097.689911875201,44036.33487352609,-40257.53580625702,150435.5642464998,143718.46574472485,-375093.8883083833
0.9300131252198843,-0.029433089667435807,240.98053552927877,560.0056802471577,1204.8863048811932,9712.362077321266,32489.3300778691,-44078.46333397164,97653.88280716239,103846.33235029306,-244710.48996216405
0.9309539346001644,-0.029339918438344794,252.96690285280908,228.24303807185174,2283.6248611694873,11054.342557291158,24084.471342651897,-49015.810447376156,64287.26162839293,88677.65289499632,-209689.1589124039
0.9318956957114102,-0.02922402828446324,260.59766258497183,8.423860869060695,3035.6702346661637,11797.317829839241,16346.026582098442,-45310.142941200604,33488.67671881807,65193.363294290364,-100591.41605368725
